title,text,subject,date,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,label
"DETROIT POLICE FORCED To Call Out BOMB SQUAD To Protect Trump From Hillary Supporters Offended By Speech About Bringing Jobs Back To Blacks, Faith","Manufactured protests Hillary, George Soros, Barack and radical union style Yawn Does Trump talking about bringing jobs back to Detroit really scare these protesters so bad that they feel compelled to pick up manufactured signs and pre-printed t-shirts to protest him? The department s bomb squad truck was parked nearby and Secret Service officers shooed people off the sidewalks in front of the church and told them they d have to go elsewhere. -Detroit FPWatch Trump s full speech at Detroit s Great Faith Ministries church here:https://youtu.be/BecyLcXD2LgLiberals specialize in manufactured outrage. Here s a perfect example:NEW   Protests getting heated outside Detroit church where Trump is visiting this morning (  : @vaughnFNC) pic.twitter.com/ECsG13uAy9  Chris Snyder (@ChrisSnyderFox) September 3, 2016Pay close attention to the mass manufactured signs. The people in the video wearing #NO Trump Detroit t-shirts were likely issued these shirts when they agreed to be paid protesters.It s not uncommon for Democrats to bus people in from other states to protest when they can t find enough interest in their own backyards. The printed t-shirts are usually a good way to track the paid protesters to make sure they re doing what is expected of them:They're chanting, ""No Trump.""BUT what they mean is: ""This $15/hr protest gig is the ONLY JOB available in Detroit.""pic.twitter.com/c36ONcCCre  Boston Bobblehead (@DBloom451) September 3, 2016Here s Hillary s Michigan Communications Director is attempting to make voters believe no one showed up for Trump in Detroit. But Trump isn t even present in the church yet. This is how the liberal Hillary machine rolls, with lies and false propaganda:Lots of empty rows for #TrumpinDetroit inside Great Faith Ministries (photo via @ChadLivengood) pic.twitter.com/0b6ZEMGIRy  Mitchell Rivard (@mitchellrivard) September 3, 2016Here s an actual picture of the crowd who came to see Trump speak at the Great Faith Ministries church in Detroit:",politics,"Sep 3, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PROTESTERS CAN’T STOP A HUMBLE TRUMP: Delivers A Powerful Message To Detroit [Video],"Donald Trump just delivered a humble and heartfelt speech in Detroit.https://youtu.be/BecyLcXD2LgHe s been bashed on social media all day for his visit. Hillary s thugs were out in force because they re shaking in their boots that Trump might win. The people deserve better and hopefully they ll wake up and break free of doing the same thing they ve done for decades. Detroit needs someone like Trump!DOING THE SAME THING OVER AND OVER   THE DEFINITION OF INSANITY:I m protesting #TrumpInDetroit pic.twitter.com/UucWlm4aK8  madamecain (@madamecain) September 3, 2016Republican presidential candidate Donald Trump praised the black church Saturday at the Greater Faith Ministries International church as he made his first direct outreach to African-American voters.TRUMP IN DETROIT:  I will always defend your church   so important   and defend your right to worship,  said Trump, who was introduced by Bishop Wayne T. Jackson to polite applause.The New York businessman emphasized issues such as fighting for good-paying jobs, expanded school choice and a civil rights agenda in his first campaign appearance before a predominantly African-American audience. He acknowledged the discrimination African-Americans still face in the country and pledged to work to heal it. We re all brothers and sisters,  he said in measured tones from notes during almost 10 minutes of remarks.  We must love each other and support each other and we are all in this together. The nation  is too divided and talk past each other,  Trump said.  I m here today to learn  about how to move beyond racial and economic divides. I am here to listen to you,  he said.The real estate developer noted that he had seen people sitting on the street and inactivity and a lack of jobs in the surrounding neighborhood when he came to the church. We re going to turn it around. We re going to turn it around, pastor,  Trump said to Bishop Jackson after noting that he had seen people sitting on the street and the lack of activity and jobs in the surrounding neighborhood.Before the service, he shook hands with the audience and showed off a baby to the congregation. Trump sat in service with Omarosa, the villain from his  The Apprentice  reality television series and his director of African-American outreach.He also introduced and hugged Dr. Ben Carson, the native Detroiter who ran against him in the Republican presidential primaries and now is an adviser. It was uncertain whether Carson would take Trump on a tour of a Detroit neighborhood after the service. VIA: DETROIT NEWS",politics,"Sep 3, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
AHA! FOX HEAD HONCHO RUPERT MURDOCH Ordered FOX Execs To TAKE DOWN TRUMP Last August," If the hierarchy within the Republican Party loses an election to Democrats it s only a lost election; they are still there, and still comfortable even in the minority. However, if the hierarchy within the Republican Party loses an election to Conservatives, they are out of a job    Mark LevinMurdoch was not a fan of Trump s and especially did not like his stance on immigration. (The antipathy was mutual:  Murdoch s been very bad to me,  Trump told me in March.)A few days before the first GOP debate on Fox in August 2015, Murdoch called Ailes at home.  This has gone on long enough,  Murdoch said, according to a person briefed on the conversation.Murdoch told Ailes he wanted Fox s debate moderators   Kelly, Bret Baier, and Chris Wallace   to hammer Trump on a variety of issues. Ailes, understanding the GOP electorate better than most at that point, likely thought it was a bad idea.  Donald Trump is going to be the Republican nominee,  Ailes told a colleague around this time. But he didn t fight Murdoch on the debate directive.On the night of August 6, in front of 24 million people, the Fox moderators peppered Trump with harder-hitting questions. But it was Kelly s question regarding Trump s history of crude comments about women that created a media sensation. He seemed personally wounded by her suggestion that this spoke to a temperament that might not be suited for the presidency.  I ve been very nice to you, though I could probably maybe not be based on the way you have treated me,  he said pointedly.Read more: Conservative Treehouse",politics,"Sep 3, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
HILLARY’S STATE DEPARTMENT DESTROYED 13 Of Her Mobile Devices With Hammers…WATCH Incredible 2015 Video: Hillary Tells Reporters She Only Used ONE Mobile Device [VIDEO]," I thought it would be easier to carry just one device for my work and for my personal emails instead of two. Just the kind of person we need running our country a lying, corrupt and crooked woman; who feels she deserves the highest office in our nation because she comes equipped with the proper genitalia Any woman (or man) who supports this common criminal should be hanging their head in shame:",politics,"Sep 3, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
TRUMP VISITS DETROIT In Outreach To Black Community…LET’S MAKE DETROIT GREAT AGAIN! [Video],Donald Trump is visiting Detroit to promote his agenda of helping the black community. Our good friend and awesome patriot Wayne Bradley has been working in the inner city Republican office for over two years in an effort to reach out to the black community. Patty and I can t say enough great things about Wayne Bradley and his desire to succeed with the Republican party in Michigan in 2016 and beyond. His hard work might be paying off TRUMP 2016! WAYNE BRADLEY ON FOX NEWS: ,politics,"Sep 2, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FBI JUST MADE A SOLID CASE For Hillary To Release Her Medical Records,"It s funny how things work out the FBI scapegoats Hillary s crimes by using the excuse of her concussion, blood clots and memory loss. Well, if she wants to be president then she needs to prove to the American people that she s recovered and capable right?Zero Hedge  With much of the recent discussion focusing on Hillary Clinton s general health condition, and mental acuity in particular, we wonder if the FBI just threw her under the bus with the following statement which links Hillary s  inability  to remember her transition instructions with her 2012 concussion and blood clot:CLINTON stated she received no instructions or direction regarding the preservation or production of records from State during the transition out of her role as Secretary of State in early 2013. However, in December of 2012, CLINTON suffered a concussion and then around the New Year had a blood clot. Based on her doctor s advice, she could only work at State for a few hours a day and could not recall every briefing she received. CLINTON did not have any discussions with aides about turning over her email records, nor did anyone from State request them. She believed her work-related emails were captured by her practice of sending email to the state.gov email address of her staff. CLINTON was unaware of the requirement to turn over printed records at that time. Her physical records were boxed up and handled by aides.",politics,"Sep 2, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
WATCH CNN HOST FREAK AFTER On-Air “Fact-Check” Proves All 13 Of HILLARY’S Mobile Devices DESTROYED With Hammers [VIDEO]," Hang-on, hang-on, hang-on, hang-on Brooke Baldwin desperately tried to discredit the story about Hillary s 13 Blackberries being destroyed by State Department employees. Unfortunately for Brooke, and the entire leftist machine, Hillary s ship is sinking and they just can t bail fast enough to save her https://twitter.com/magnifier661/status/771874124884905984",politics,"Sep 2, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
RED ALERT: CLINTON DESTROYED EVIDENCE IN TWO WAYS…Isn’t This Criminal Intent?, ,politics,"Sep 2, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
LIBERAL SMACK DOWN OF THE DAY: Watch What Happens When A Racist MSNBC Host Tries To Shame Latino Trump Supporter For Using “Illegal” Alien Term [VIDEO],"The Left is not able to get away with shaming conservatives as easily as they were in the past. Outspoken conservative GOP Presidential candidates like Donald Trump, Ben Carson, Ted Cruz, Mike Huckabee and Carly Fiorina started fighting back against the liberal media at the outset of the presidential election season, opening the door for conservatives like Steve Cortes to fight back when appropriate and boy, was this the appropriate time!MSNBC s Joy Reid, filling in for Chris Hayes, goes head-to-head with Steve Cortes, a Latino Trump supporter of Donald Trump, for using the term  illegals  to describe illegal immigrants.Reid was also incredulous that Cortes would use that term, being that he is a Hispanic. Cortes told Reid his parents came to the U.S. legally. She wasn t impressed and lectured Cortes that she is also the daughter of immigrants. When it comes to the bedrock principles, I don t disagree with him at all,  Cortes defended Trump on Thursday s broadcast of MSNBC s All In with Chris Hayes.  Those are twofold. Number one, we have to secure our border. Number two, there can be no citizenship for illegals. You cannot reward criminality. Reid stopped him right there. Hold on a second,  the MSNBCer said. I m going to stop you right there. You are Hispanic, Steve. Are you comfortable with that term, illegals? That is a pejorative to a lot of people. Why do you use that term?  Reid asked, not believing a Latino would use such a term. You know why, because words matter,  Cortes said. Yeah, they do,  Reid shot back. If you do something that is against the law, it s illegal,  Cortes reminded Reid.  If you go into a store and you shoplift, you re not an undocumented holder of a good, you re a thief. If you come to the United States against the immigration laws of the United States, you re not undocumented, You re illegal. You said that you didn t agree with all the things he said last night. point out two or three of the things that you did not like?  Reid asked. Joy, listen, I would have a softer tone on illegals,  Cortes suggested.This time the interview came to a screeching halt. Can you do me a favor? Just while you re talking to me, can you not use that terminology?  a very offended Reid asked. No, I will not do you that favor,  Cortes responded. Oh, interesting,  a stunned Reid said. Because the English language matters,  Cortes told Reid.  They re here illegally. We can t get over that. My father came here legally.    Real Clear Politics",politics,"Sep 2, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
BREAKING: #UnfitHillary Told FBI She Couldn’t Remember Answers To Questions Because Of CONCUSSION…Used 13 Mobile Devices…Hillary’s Lawyers Couldn’t Locate Any Of Them,"Dirty, lying, rotten to core Hillary is either lying about not remembering or lying about having fully recovered from the blood clot on her brain. Which one is it Hillary?What a great role model for young girls and women everywhere  Clinton was interviewed by the FBI on July 2 but the meeting wasn t tape recorded or conducted under oath  The only surviving account of the grilling was released Friday by the FBI She also said she couldn t recall receiving any emails that she thought didn t belong on an unclassified system  Said she was concussed in 2012 when she was receiving guidance so couldn t rememberHillary Clinton told the FBI she could not recall answers to some of their questions about her secret server scandal because she had been concussed in 2012.The extraordinary disclosure was made as the FBI published details of its agents  interview with the former secretary of state which was conducted days before the agency s director ruled out any charges against her.Agents noted that Clinton could not recall being trained to handle classified materials as secretary of state, and had no memory of anyone raising concerns about the sensitive information she received at her private address.The Democratic presidential nominee also  did not recall receiving any emails she thought should not be on an unclassified system,  the FBI s report declared.She did not recall all of the briefings she received on handling sensitive information as she made the transition from her post as secretary of state, due to a concussion she suffered in 2012. Clinton said she received no instructions or direction regarding the preservation or production of records from (the) State (Department) during the transition out of her role as Secretary of State in 2013,  the FBI files say. However, in December of 2012, Clinton suffered a concussion and then around the New Year had a blood clot (in her head).And the FBI files also showed how she passed the buck to her former State Department underlings, saying she relied on their judgment when deciding what was and wasn t appropriate to send through her homebrew private email server while she was America s top diplomat. She relied on State [Department] officials to use their judgment when emailing her and could not recall anyone raising concerns with her regarding the sensitivity of the information she received at her email address,  the FBI s account reads.Clinton told investigators she was unfamiliar even with basic markings of confidential materials, such as the (C) markings that denote confidential material portions of emails.Clinton  stated she did not know what the (C) meant at the beginnings of the paragraphs and speculated it was referencing paragraphs marked in alphabetical order,  according to the documents.The FBI documents state that on February 9, 2016, the Justice Department asked Clinton s lawyers at Williams & Connelly to turn over the 13 mobile devices she used over the time period. The lawyers couldn t locate any of them, and the FBI was  unable to acquire or forensically examine any of these 13 mobile devices.  Via: Daily Mail ",politics,"Sep 2, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
